,Unnamed: 0,text,favourite_count,retweet_count,created_at,len,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
470,925,"RT @UniversalIND: Strap in and get ready for the blockbuster of the year. Book tickets now for Fast &amp; Furious 9, in cinemas September 3 🏎🏍🚀…",0,7,2021-08-26 14:20:47,144,strap readi blockbust year book ticket fast furiou cinema septemb,65,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
471,926,"New Blog Post!!
https://t.co/x7qiS4z3U9
Check it out, I hope you like it!! #fastandfurious9 #Fast9 #fastandfurious",0,0,2021-08-26 14:15:04,114,blog post http check hope like #fastandfuri #fast #fastandfuri,62,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.6597}",0.6597,Positive
472,927,"Watching Fast and Furious 9, I thought I was watching Jumanji 🤣",2,0,2021-08-26 14:13:55,63,watch fast furiou thought watch jumanji,39,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
473,928,"Real racing 3 Trump's asphalt in terms of real world mechanics, Asphalt 9 is the fast and furious of racing games https://t.co/wF0utO2Oy4",0,0,2021-08-26 13:55:30,137,real race trump asphalt term real world mechan asphalt fast furiou race game http,81,"Sentiment(polarity=0.05000000000000002, subjectivity=0.4)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
474,929,"People only hate on the Fast and Furious franchise on Twitter. Because @TheFastSaga (number 9 in the movie series) is the highest grossing film released in the US + worldwide of the year with $700,000,000 AT THE BOX OFFICE IN THE PANDEMIC. (Only 2nd to a Chinese film worldwide).",0,0,2021-08-26 13:36:37,279,peopl onli hate fast furiou franchis twitter becaus number movi seri highest gross film releas worldwid year with offic pandem onli chines film worldwid,152,"Sentiment(polarity=-0.20000000000000004, subjectivity=0.5)","{'neg': 0.234, 'neu': 0.722, 'pos': 0.045, 'compound': -0.7579}",-0.7579,Negative
475,930,Probably should of watched this before Fast and Furious 9 but nevermind,0,0,2021-08-26 13:23:35,71,probabl should watch thi befor fast furiou nevermind,52,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
476,932,"@UnitedArmy42 @DiscussingFilm This is only for fast 9 Bro 

Worldwide Fast and Furious saga has almost reached the 6 billion mark",2,0,2021-08-26 13:13:02,129,thi onli fast worldwid fast furiou saga almost reach billion mark,65,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.0498}",-0.0498,Neutral
477,935,He suppose feature for Fast and Furious  9 like F9 https://t.co/XQszxJTlkO,1,0,2021-08-26 12:51:44,74,suppos featur fast furiou like http xqszxjtlko,46,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,Positive
478,937,what do you think about #Fast9 (fast and furious 9),0,0,2021-08-26 12:27:53,51,what think about #fast fast furiou,34,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
479,939,"@cine_Nightmare Snake Eyes, Space Jam 2 et Fast and Furious 9.",1,0,2021-08-26 12:04:12,62,snake eye space fast furiou,27,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
480,942,"RT @Gadgets360: Fast &amp; Furious 9 box office crosses $700 million ahead of India release 
https://t.co/vqVcbXEC6H",0,2,2021-08-26 10:58:11,116,fast furiou offic cross million ahead india releas http vqvcbxec,64,"Sentiment(polarity=0.1, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
481,943,la tracklist di fast and furious 9&gt;&gt;&gt;,0,0,2021-08-26 09:57:48,46,tracklist fast furiou,21,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
482,945,"No matter how fast you are, no one outruns their past.

https://t.co/3BEKM0rCJ3

Is fast 9 still coming out?

Fast &amp; Furious 9's release date is in June. ... Originally set to hit theaters on May 22, 2020, it will

https://t.co/AUuMn48mYb https://t.co/gX0jl8kcf7",0,0,2021-08-26 09:25:33,266,matter fast outrun their past http bekm fast still come fast furiou releas date june origin theater will http auumn http,120,"Sentiment(polarity=0.08750000000000001, subjectivity=0.5125)","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0258}",0.0258,Neutral
483,946,"No matter how fast you are, no one outruns their past.

https://t.co/3BEKM0rCJ3

Is fast 9 still coming out?

Fast &amp; Furious 9's release date is in June. ... Originally set to hit theaters on May 22, 2020, it will

https://t.co/AUuMn48mYb https://t.co/50aPrXee7k",0,0,2021-08-26 09:24:08,266,matter fast outrun their past http bekm fast still come fast furiou releas date june origin theater will http auumn http aprxe,126,"Sentiment(polarity=0.08750000000000001, subjectivity=0.5125)","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.0258}",0.0258,Neutral
484,950,@ThatMumboJumbo It’s just fast and furious 9,0,0,2021-08-26 08:52:01,44,just fast furiou,16,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
485,951,Fast and Furious 9 hits $700 million in box office before its release in India https://t.co/1KY4x2h2kc,0,1,2021-08-26 08:18:36,102,fast furiou hit million offic befor releas india http,53,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
486,954,fast and furious 9 https://t.co/1v9zudDWVm,0,0,2021-08-26 06:37:10,42,fast furiou http zuddwvm,24,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
487,955,Bruh they actually go to space in Fast and Furious 9????????? I really thought that was a joke dawg,3,0,2021-08-26 05:57:08,99,bruh they actual space fast furiou realli thought that joke dawg,64,"Sentiment(polarity=0.1, subjectivity=0.35)","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",0.296,Positive
488,958,Por fin vere fast and furious 9,0,0,2021-08-26 04:08:44,31,vere fast furiou,16,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
489,959,i’m pretty sure that player wrote the script for fast and furious 9 https://t.co/90ZDACd97V,0,0,2021-08-26 03:06:01,91,pretti sure that player wrote script fast furiou http zdacd,59,"Sentiment(polarity=0.35, subjectivity=0.7444444444444445)","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.3182,Positive
490,960,"Man, just watched Fast &amp; Furious 9 and I still have goosebumps and remember the good first ones.
Yeah it's kinda cringe but I love it!

And the blue Skyline R34 at the end, this is the Brian car, please don't mess with me! 😭",1,0,2021-08-26 02:54:17,228,just watch fast furiou still have goosebump rememb good first one yeah kinda cring love blue skylin thi brian pleas mess with,125,"Sentiment(polarity=0.24583333333333332, subjectivity=0.40138888888888885)","{'neg': 0.085, 'neu': 0.61, 'pos': 0.306, 'compound': 0.7595}",0.7595,Positive
491,961,RT @snkrfrkrmag: Fast &amp; Furious 9 hits cinemas this month! Hit the link in bio for the Fast &amp; Furious x Nike sneaker collaborations we’d li…,0,13,2021-08-26 00:50:43,148,fast furiou hit cinema thi month link fast furiou nike sneaker collabor,71,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
492,962,"RT @justFinnCole: Michael Gray, Peaky Blinders (2013-) / Jakob Toretto, Fast and Furious 9 (2021) https://t.co/hEQOdxElzr",0,1,2021-08-26 00:38:02,121,michael gray peaki blinder jakob toretto fast furiou http heqodxelzr,68,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
493,963,@drmoore @KSPrior I recommend all the 9 the Fast and Furious or the Bourne Identity. Not too deep but you already knew that.,3,0,2021-08-26 00:11:47,124,recommend fast furiou bourn ident deep alreadi knew that,56,"Sentiment(polarity=0.1, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,Positive
494,964,"@ruddy_ralph -le livre d'elie 
-Fast and furious 9",1,0,2021-08-25 23:55:04,50,livr eli fast furiou,20,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
495,965,"Just took the laddo to see Fast and Furious 9.
Not bad actually. Pretty good watch!",0,0,2021-08-25 23:46:40,83,just took laddo fast furiou actual pretti good watch,52,"Sentiment(polarity=0.3, subjectivity=0.43333333333333335)","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
496,967,96.- Fast and Furious 9 - Justin Lin (2021) https://t.co/24X8DONFnj,0,0,2021-08-25 23:20:03,67,fast furiou justin http donfnj,30,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
497,968,Fast and Furious 9 - 2021 - Justin Lin,0,0,2021-08-25 22:44:42,38,fast furiou justin,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
498,970,IHard Target yango1993 kaVan Damme imnandi kune Fast and Furious 9 😒 https://t.co/CFBw44lgWZ,2,0,2021-08-25 22:18:51,92,ihard target yango kavan damm imnandi kune fast furiou http cfbw lgwz,69,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
499,971,"Fast and Furious 9 (2021)

⭐️ 4/10 https://t.co/Sbfmyg7Dgu",4,0,2021-08-25 21:07:24,58,fast furiou http sbfmyg,23,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
500,972,"Fast and furious 9 is a nice film, but it's exaggerated, when compared to the previous...",4,0,2021-08-25 19:55:23,89,fast furiou nice film exagger when compar previou,49,"Sentiment(polarity=0.4, subjectivity=0.8)","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215,Positive
501,973,"thinking about a fast and furious rewatch before watching fast 9

because ridiculous movies should exist",4,0,2021-08-25 19:49:26,104,think about fast furiou rewatch befor watch fast becaus ridicul movi should exist,81,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
502,974,@thesaeromprint Fuck fast and furious 9,0,0,2021-08-25 19:44:39,39,fuck fast furiou,16,"Sentiment(polarity=-0.1, subjectivity=0.6)","{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
503,975,"I'd like to give a HUGE congratulations to everyone at Lucasfilm and Disney for the MASTERPIECE that is Star Wars Episode 14. I can't believe how epic that was! You fully deserve the award for BEST FILM EVER! 

Condolences to Terminator 9 and Fast and Furious 21 ):",1,0,2021-08-25 19:41:36,265,like give huge congratul everyon lucasfilm disney masterpiec that star war episod believ epic that fulli deserv award best film ever condol termin fast furiou,158,"Sentiment(polarity=0.425, subjectivity=0.55)","{'neg': 0.107, 'neu': 0.549, 'pos': 0.343, 'compound': 0.8225}",0.8225,Positive
504,976,They translated fast and furious 9 😭😭😭for real,0,0,2021-08-25 19:23:24,46,they translat fast furiou real,30,"Sentiment(polarity=0.2, subjectivity=0.45)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
505,977,"Gonna watch fast and furious 9 on monday, Can't wait!
(Im probably gonna eat all the popcorn)",0,0,2021-08-25 18:48:55,93,gonna watch fast furiou monday wait probabl gonna popcorn,57,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
506,978,Fast and Furious 9 (2021) https://t.co/IElG5zwdil,0,0,2021-08-25 18:37:45,49,fast furiou http ielg zwdil,27,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
507,979,Baba including fast and furious 9 https://t.co/KYPZgLDgcg,0,0,2021-08-25 18:23:02,57,baba includ fast furiou http kypzgldgcg,39,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
508,981,"Vin Diesel and all the cast from Fast and Furious 1-9, COME OUT! https://t.co/aV7ui92i2t",1,0,2021-08-25 17:57:35,88,diesel cast from fast furiou come http,38,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
509,982,Watching Fast and Furious 9 is jus as useless as reading Book rimwe soo,4,0,2021-08-25 17:37:37,71,watch fast furiou useless read book rimw,40,"Sentiment(polarity=-0.15, subjectivity=0.4)","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
510,983,RT @rixongilesharon: They are ready to make a Fast and furious 10 after they defied all the laws of physics in 9. 🤦🏾‍♀️,0,1,2021-08-25 17:31:38,119,they readi make fast furiou after they defi law physic,54,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
511,987,GTA 5 Fast and Furious 9 Han's 2020 Toyota Supra #PS4share https://t.co/iTJdyzdnYu,0,0,2021-08-25 16:41:15,82,fast furiou toyota supra share http itjdyzdnyu,46,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.296,Positive
512,988,"GTA 5 Fast and Furious 9 Toyota Supra Build #PS4share
https://t.co/mDSunOAQMq",0,0,2021-08-25 16:41:15,77,fast furiou toyota supra build share http mdsunoaqmq,52,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}",0.296,Positive
513,989,"@kayzywizzzy After seeing fast and furious 1-9!!!...😂😂😂
I'm gonna practice some moves here.",0,0,2021-08-25 16:34:13,91,after see fast furiou gonna practic some move here,50,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
514,990,"I have a good #news  the #film #Fast  and furious 9 and furious 9 2021 avaible in the description of this video
have fun and #love 

#movies  #Video  #YouTube 

https://t.co/ewD1RD9CxK",0,0,2021-08-25 16:28:10,184,have good #new #film #fast furiou furiou avaibl descript thi video have #love #movi #video #youtub http,103,"Sentiment(polarity=0.3840909090909091, subjectivity=0.5636363636363637)","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7964}",0.7964,Positive
515,992,@itaintaaron i want to go see fast &amp; furious 9 and the suicide squad,0,0,2021-08-25 15:29:46,72,want fast furiou suicid squad,29,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}",0.0772,Positive
516,993,@TheRock @vindeiseI I don't know if you'll get this. But fast saga 10 and 11 I believe Rock and Vin need to put ego aside and do a comeback to catch Sypher and Jacob. I seen 9 and to tell the truth Vin to much fiction. I've seen every fast movie there is. BIG FAN FAST AND FURIOUS,0,0,2021-08-25 15:21:29,280,know thi fast saga believ rock need asid comeback catch sypher jacob seen tell truth much fiction seen everi fast movi there fast furiou,136,"Sentiment(polarity=0.2, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3182}",0.3182,Positive
517,994,Was going to follow you but dissing 9 fast and furious movies existence was a little too over the line for me...,0,0,2021-08-25 15:12:03,112,go follow diss fast furiou movi exist littl over line,53,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
518,996,"I've never seen a Fast and Furious movie, but Fast and Furious 9 looks absolutely ridiculous 😅😂",1,0,2021-08-25 14:46:26,95,never seen fast furiou movi fast furiou look absolut ridicul,60,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
519,998,RT @HasbullaHive: Deleted scenes from Fast and Furious 9 https://t.co/bjwuyW53fS,0,3571,2021-08-25 14:24:55,80,delet scene from fast furiou http bjwuyw,40,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
520,999,@a1rildo Fast and furious got 9 that’s not saying anything lmfao,1,0,2021-08-25 13:30:13,64,fast furiou that say anyth lmfao,32,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.5423}",0.5423,Positive
521,1002,"Anyone else find those magazine subscription adverts where you build a car/train/Millennium Falcon with a new piece each issue a bit weird? 99p for the first issue and then £9.99 for the next 109! Yeah sure, I'll shell out £1,088 to build the Fast and Furious car!!😱😂",0,0,2021-08-25 13:02:33,267,anyon els find those magazin subscript advert where build train millennium falcon with piec each issu weird first issu then next yeah sure shell build fast furiou,162,"Sentiment(polarity=0.09, subjectivity=0.5644444444444445)","{'neg': 0.056, 'neu': 0.795, 'pos': 0.149, 'compound': 0.4215}",0.4215,Positive
522,1003,"@romanocalcio @AntDiGrazio Like you need billionaires to make Fast and the Furious 9 with the great effects and CGI and sound etc 

But you also see what I’m saying about innovation now",2,0,2021-08-25 13:00:36,185,like need billionair make fast furiou with great effect sound also what say about innov,87,"Sentiment(polarity=0.4666666666666666, subjectivity=0.5833333333333334)","{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.765}",0.765,Positive
523,1004,Watching Fast and Furious 9 and I‘m like „These stunts are ridiculous! They‘re taking a walk in downtown Tokyo and wearing no mask?!“,8,0,2021-08-25 12:39:51,133,watch fast furiou like these stunt ridicul they take walk downtown tokyo wear mask,82,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,Positive
